,asin,product_type_name,formatted_price,color,brand,title,medium_image_url,editorial_review,titleref,coloref,brandref
1007,B01MSN4CTE,SHIRT,10.96,White,A.N.A Shirt,"a.n.a Short-Sleeve Boyfriend Tee - Plus, Size 2 Extra Large, Color White",https://images-na.ssl-images-amazon.com/images/I/41670XOh-PL._SL160_.jpg,,"a.n.a Short-Sleeve Boyfriend Tee - Plus, Size 2 Extra Large, Color White",White,A.N.A Shirt
1480,B00OYQRR8O,SHIRT,7.99,H.Grey/MInt,Apparel Sense,A.S Lovely Baseball Graphic Printed Two-tone Jersey 3/4 Sleeve Top-Grey/Pink -Medium,https://images-na.ssl-images-amazon.com/images/I/41CG7WbmBcL._SL160_.jpg,,A.S Lovely Baseball Graphic Printed Two-tone Jersey 3/4 Sleeve Top-Grey/Pink -Medium,H.Grey/MInt,Apparel Sense
935,B01EWGAFH0,SHIRT,19.99,Black,Apparel Sense,A.S Sexy Black Floral Sheer Mesh Bodysuit (Small-Black),https://images-na.ssl-images-amazon.com/images/I/51cw4W%2B21uL._SL160_.jpg,,A.S Sexy Black Floral Sheer Mesh Bodysuit (Small-Black),Black,Apparel Sense
1758,B013DQL0YW,SHIRT,9.99,Mocha,Apparel Sense,"A.S Sexy Solid Drape Front Halter Tank Top (large, Mocha)",https://images-na.ssl-images-amazon.com/images/I/41A5sFEvCGL._SL160_.jpg,,"A.S Sexy Solid Drape Front Halter Tank Top (large, Mocha)",Mocha,Apparel Sense
635,B01FL44LMC,SHIRT,19.99,Black,Apparel Sense,A.S Women's Fashion Open Shoulder Peasant Bell Sleeves Flare Top,https://images-na.ssl-images-amazon.com/images/I/41rGV3lOEjL._SL160_.jpg,,A.S Women's Fashion Open Shoulder Peasant Bell Sleeves Flare Top,Black,Apparel Sense
1800,B00ZYJU1TC,SHIRT,6.99,Black,Apparel Sense,"A.S Workout Fitness Soft Contrast Match Muscle Gym Top (Medium, Black)",https://images-na.ssl-images-amazon.com/images/I/41nQ07PFtIL._SL160_.jpg,,"A.S Workout Fitness Soft Contrast Match Muscle Gym Top (Medium, Black)",Black,Apparel Sense
11232,B06Y1KZ2WB,SHIRT,24.99,Black/Pink,Éclair,Éclair Women's Printed Thin Strap Blouse Black - Junior XL,https://images-na.ssl-images-amazon.com/images/I/41qZYliVIDL._SL160_.jpg,,Éclair Women's Printed Thin Strap Blouse Black - Junior XL,Black/Pink,Éclair
3930,B006Z8GZM8,SPORTING_GOODS,24.2,Black,adidas Performance,A122 Adidas Women's ClimaLite® Piqué Polo - Black - Medium,https://images-na.ssl-images-amazon.com/images/I/31nrXKisLTL._SL160_.jpg,,A122 Adidas Women's ClimaLite® Piqué Polo - Black - Medium,Black,adidas Performance
610,B01LZJYZLH,SHIRT,25.89,Brown,ABADAY,ABADAY Coffee V-neck Tie Back Long Sleeve Knit Jumper,https://images-na.ssl-images-amazon.com/images/I/51ySFRtWnaL._SL160_.jpg,,ABADAY Coffee V-neck Tie Back Long Sleeve Knit Jumper,Brown,ABADAY
11624,B017TPZHX8,SHIRT,5.35,Gray,abcsell,ABC Hot Selling Women Long Sleeve Printed Pullover Sweatshirts (Gray),https://images-na.ssl-images-amazon.com/images/I/51R9ThMQccL._SL160_.jpg,,ABC Hot Selling Women Long Sleeve Printed Pullover Sweatshirts (Gray),Gray,abcsell
5230,B00RHPMW0C,SHIRT,2.18,Black,ABC(TM),ABC(TM) Women Strapless Vest Breathable Sports Bras Bandeau Boob Tube (Black),https://images-na.ssl-images-amazon.com/images/I/51obW7AaMzL._SL160_.jpg,,ABC(TM) Women Strapless Vest Breathable Sports Bras Bandeau Boob Tube (Black),Black,ABC(TM)
9986,B074VCGP84,SHIRT,31.47,White,able,Able Womens Plus Burnout Short Sleeve Henley Knit Top White 1X,https://images-na.ssl-images-amazon.com/images/I/51wfSBTymuL._SL160_.jpg,,Able Womens Plus Burnout Short Sleeve Henley Knit Top White 1X,White,able
11841,B071FQX1CH,SHIRT,7.49,Brown,Abound,Abound Medium Junior Boat Neck Striped Stretch Knit Top $24 Brown M,https://images-na.ssl-images-amazon.com/images/I/51iKPnjjPWL._SL160_.jpg,,Abound Medium Junior Boat Neck Striped Stretch Knit Top $24 Brown M,Brown,Abound
3675,B072LPCVWF,SHIRT,7.49,Green,Abound,Abound Mint Small Junior V-Neck Stretch Knit Cami Top Green S,https://images-na.ssl-images-amazon.com/images/I/415At0NWRmL._SL160_.jpg,,Abound Mint Small Junior V-Neck Stretch Knit Cami Top Green S,Green,Abound
3861,B072M4ZF89,SHIRT,7.49,Brown,Abound,Abound Womens Medium Striped Pocket-Front Knit Top $24 Brown M,https://images-na.ssl-images-amazon.com/images/I/51JegGt5yDL._SL160_.jpg,,Abound Womens Medium Striped Pocket-Front Knit Top $24 Brown M,Brown,Abound
10213,B07566MCLN,SHIRT,18.85,Grey Magnet,Abound,Abound Women's Sleeveless Ribbed Tank-Grey Magnet-Large,https://images-na.ssl-images-amazon.com/images/I/41hJ9nFbj4L._SL160_.jpg,,Abound Women's Sleeveless Ribbed Tank-Grey Magnet-Large,Grey Magnet,Abound
9488,B07564ZNDN,SHIRT,18.85,Grey Magnet,Abound,Abound Women's Sleeveless Ribbed Tank-Grey Magnet-Medium,https://images-na.ssl-images-amazon.com/images/I/41hJ9nFbj4L._SL160_.jpg,,Abound Women's Sleeveless Ribbed Tank-Grey Magnet-Medium,Grey Magnet,Abound
6324,B01M292NP3,SHIRT,44.99,Black,A B S BY ALLEN SCHWARTZ,"Abs By Allen B. Schwartz Womens Abs By Allen Schwartz Tank, Large, Black",https://images-na.ssl-images-amazon.com/images/I/41SAhHmonuL._SL160_.jpg,,"Abs By Allen B. Schwartz Womens Abs By Allen Schwartz Tank, Large, Black",Black,A B S BY ALLEN SCHWARTZ
23431,B00JPP17NU,SHIRT,4.92,Coral,Emmalise,Absolute Clothing Women's Sexy Open Back Fashion Tank Top with Hot Fixed Studs Coral Small,https://images-na.ssl-images-amazon.com/images/I/41569NF3Q-L._SL160_.jpg,,Absolute Clothing Women's Sexy Open Back Fashion Tank Top with Hot Fixed Studs Coral Small,Coral,Emmalise
6555,B01GR2U5TA,BOOKS_1973_AND_LATER,9.26,Black,Naviiro,ACDC Tour 1973 Poster Short-Sleeve T Shirt,https://images-na.ssl-images-amazon.com/images/I/51mREhX9qsL._SL160_.jpg,,ACDC Tour 1973 Poster Short-Sleeve T Shirt,Black,Naviiro
8271,B01GR2UDDS,BOOKS_1973_AND_LATER,9.26,Black,Naviiro,ACDC Tour 1973 Poster Short-Sleeve Tshirts,https://images-na.ssl-images-amazon.com/images/I/51mREhX9qsL._SL160_.jpg,,ACDC Tour 1973 Poster Short-Sleeve Tshirts,Black,Naviiro
6488,B01GR2UGQ2,BOOKS_1973_AND_LATER,9.26,Black,Naviiro,ACDC Tour 1973 Poster T Shirt,https://images-na.ssl-images-amazon.com/images/I/51mREhX9qsL._SL160_.jpg,,ACDC Tour 1973 Poster T Shirt,Black,Naviiro
1955,B01CE4GKOY,SHIRT,16.9,Black,ACEVOG,ACEVOG Women's Backless Off Shoulder Boat-neck Bell Sleeve Blouse Top,https://images-na.ssl-images-amazon.com/images/I/413ILsdg4LL._SL160_.jpg,,ACEVOG Women's Backless Off Shoulder Boat-neck Bell Sleeve Blouse Top,Black,ACEVOG
1109,B01CE4GNE6,SHIRT,16.9,White,ACEVOG,ACEVOG Womens Off Shoulder Hi Low Loose Casual Tops Blouse Tunic,https://images-na.ssl-images-amazon.com/images/I/41BD3HoVmXL._SL160_.jpg,,ACEVOG Womens Off Shoulder Hi Low Loose Casual Tops Blouse Tunic,White,ACEVOG
1527,B01CE4GGGG,SHIRT,16.9,Red,ACEVOG,ACEVOG Womens Sexy Off Shoulder Long Sleeve Backless Tops Shirt Blouse,https://images-na.ssl-images-amazon.com/images/I/51sPyDTXyxL._SL160_.jpg,,ACEVOG Womens Sexy Off Shoulder Long Sleeve Backless Tops Shirt Blouse,Red,ACEVOG
704,B06XK2ZRFH,SHIRT,2.88,Y#4,Acquaa,Acquaa Womens Long Sleeve Stripe Pocket Fashion T-shirt As picture M,https://images-na.ssl-images-amazon.com/images/I/41lN9kCh60L._SL160_.jpg,,Acquaa Womens Long Sleeve Stripe Pocket Fashion T-shirt As picture M,Y#4,Acquaa
851,B06XK6HB2B,SHIRT,1.99,T#red,Acquaa,Acquaa Women's V-neck Summer Casual Short Sleeve Blouse T-shirt Red L,https://images-na.ssl-images-amazon.com/images/I/51HQm5NVN2L._SL160_.jpg,,Acquaa Women's V-neck Summer Casual Short Sleeve Blouse T-shirt Red L,T#red,Acquaa
2053,B072JV4JM7,SHIRT,53.9,Hemp,Acrobat Clothing,Acrobat Linen Poncho in Hemp,https://images-na.ssl-images-amazon.com/images/I/41HfKXg3fvL._SL160_.jpg,,Acrobat Linen Poncho in Hemp,Hemp,Acrobat Clothing
2555,B01MYNBLPP,SHIRT,105.98,Khaki/Truffle,Acrobat,ACROBAT Womens Silk Sleeveless V Neck Tunic Shirt Top Sz XS Khaki/Truffle 170542E,https://images-na.ssl-images-amazon.com/images/I/312BKVnBxlL._SL160_.jpg,,ACROBAT Womens Silk Sleeveless V Neck Tunic Shirt Top Sz XS Khaki/Truffle 170542E,Khaki/Truffle,Acrobat
2328,B01I2ZZ93C,SHIRT,14.99,Pink,Acting Pro,Acting Pro Women's Sassy Since Birth Print Racerback Tank Top Medium Pink,https://images-na.ssl-images-amazon.com/images/I/41P3HzvUY3L._SL160_.jpg,,Acting Pro Women's Sassy Since Birth Print Racerback Tank Top Medium Pink,Pink,Acting Pro
1122,B00BJALRHK,SHIRT,7.95,Teal,Active Products,Active Basic Women's Basic Casual Plain Camisole Cami Top Tank Teal Medium,https://images-na.ssl-images-amazon.com/images/I/418zvQWFc2L._SL160_.jpg,,Active Basic Women's Basic Casual Plain Camisole Cami Top Tank Teal Medium,Teal,Active Products
2238,B01AAZPUE0,SHIRT,11.99,Pink,Active Products,"Active Basic Womens Basic Deep Scoop Neck with Cap Short Sleeves - Pink, L",https://images-na.ssl-images-amazon.com/images/I/41CF7HdjypL._SL160_.jpg,,"Active Basic Womens Basic Deep Scoop Neck with Cap Short Sleeves - Pink, L",Pink,Active Products
560,B00B7B0AW4,SHIRT,7.41,Navy,Active Products,Active Basic Women's Basic Ribbed Tank Top Small Navy,https://images-na.ssl-images-amazon.com/images/I/41nBjBSFoaL._SL160_.jpg,,Active Basic Women's Basic Ribbed Tank Top Small Navy,Navy,Active Products
1160,B00HRC95E6,APPAREL,8.94,Black,Active Products,"Active Basic Women's Ribbed Tank Top, Black, XX-Large",https://images-na.ssl-images-amazon.com/images/I/4145kK6hwNL._SL160_.jpg,,"Active Basic Women's Ribbed Tank Top, Black, XX-Large",Black,Active Products
1447,B00LB7SRNI,SHIRT,6.98,Stripe Red,Active Products,"Active Basic Women's Ribbed Tank Tops,Small,Stripe Red",https://images-na.ssl-images-amazon.com/images/I/31G%2Bu0XAvYL._SL160_.jpg,,"Active Basic Women's Ribbed Tank Tops,Small,Stripe Red",Stripe Red,Active Products
1285,B00NIYA7KI,SHIRT,21.99,"2 Pack - Brown, Taupe",Active USA,Active Basic Women's Short Sleeve Scoop Neck Tees,https://images-na.ssl-images-amazon.com/images/I/41JuRLX%2BkML._SL160_.jpg,,Active Basic Women's Short Sleeve Scoop Neck Tees,"2 Pack - Brown, Taupe",Active USA
27113,B071GX4QG9,SHIRT,19.99,Khaki,Active Products,ACTIVE BASIC WOMEN'S TOP OFF THE SHOULDER STRAPLESS BOW-TIE SLEEVES BLOUSE T- SHIRT - Small,https://images-na.ssl-images-amazon.com/images/I/41zRN4E0v%2BL._SL160_.jpg,,ACTIVE BASIC WOMEN'S TOP OFF THE SHOULDER STRAPLESS BOW-TIE SLEEVES BLOUSE T- SHIRT - Small,Khaki,Active Products
5418,B01KKS6X2A,SHIRT,27.99,4 Pack Black,Active,Active Women's 4 Pack Short Camisole Set with Fabric Self Bra Support - 4 Pack WhiteMedium,https://images-na.ssl-images-amazon.com/images/I/31uladYxKTL._SL160_.jpg,,Active Women's 4 Pack Short Camisole Set with Fabric Self Bra Support - 4 Pack WhiteMedium,4 Pack Black,Active
2130,B01N0QJZ5L,SHIRT,19.99,Jet Black,Adam Levine,Adam Levine Women’s Moleskin Fringe Waterfall Jacket (X-Small),https://images-na.ssl-images-amazon.com/images/I/41dWdLWuZYL._SL160_.jpg,,Adam Levine Women’s Moleskin Fringe Waterfall Jacket (X-Small),Jet Black,Adam Levine
519,B006Z8FH6S,OUTDOOR_RECREATION_PRODUCT,13.81,Hot Pink,Adam's Headwear,Adams Resort Optimum Pigment Dyed Palm Trees Scene Twill Cap (Hot Pink) (ALL),https://images-na.ssl-images-amazon.com/images/I/512sJhEq1pL._SL160_.jpg,,Adams Resort Optimum Pigment Dyed Palm Trees Scene Twill Cap (Hot Pink) (ALL),Hot Pink,Adam's Headwear
10081,B00BBW8LIO,SPORTING_GOODS,21.66,Zone/ Black,adidas Performance,Adidas Ladies' ClimaLite Basic Piqu� Performance Polo (Zone/Black) (Large),https://images-na.ssl-images-amazon.com/images/I/416UvQWJ8uL._SL160_.jpg,,Adidas Ladies' ClimaLite Basic Piqu� Performance Polo (Zone/Black) (Large),Zone/ Black,adidas Performance
10027,B00GNKL26M,SPORTING_GOODS,21.66,Coast,adidas Performance,Adidas Ladies ClimaLite Basic Polo Shirt. A131 Large Coast,https://images-na.ssl-images-amazon.com/images/I/411y1XySNpL._SL160_.jpg,,Adidas Ladies ClimaLite Basic Polo Shirt. A131 Large Coast,Coast,adidas Performance
2473,B010P6OU6S,SHIRT,14.99,Green Earth/White,adidas outdoor,adidas Outdoor Women's Hi Dry Tee Green Earth/White Shirt,https://images-na.ssl-images-amazon.com/images/I/4167q4%2BzQhL._SL160_.jpg,,adidas Outdoor Women's Hi Dry Tee Green Earth/White Shirt,Green Earth/White,adidas outdoor
4894,B00NG35PZ8,SPORTING_GOODS,25,Solar Pink / Col. Heather,adidas outdoor,"Adidas Outdoor Women's Remix Tank Top M, Solar Pink",https://images-na.ssl-images-amazon.com/images/I/41T%2Bb93vEhL._SL160_.jpg,,"Adidas Outdoor Women's Remix Tank Top M, Solar Pink",Solar Pink / Col. Heather,adidas outdoor
6108,B01KYKVA2M,SHIRT,16.25,Black,ADIVA,"Adiva Womens Crochet Trim Blouse ( BLACK, XX-LARGE)",https://images-na.ssl-images-amazon.com/images/I/41BwjjIf9BL._SL160_.jpg,,"Adiva Womens Crochet Trim Blouse ( BLACK, XX-LARGE)",Black,ADIVA
10900,B01KE0XZPW,SHIRT,19.99,Black,ADIVA,Adiva Womens Crochet Trim Blouse (Black-3X),https://images-na.ssl-images-amazon.com/images/I/41%2BowOrZ85L._SL160_.jpg,,Adiva Womens Crochet Trim Blouse (Black-3X),Black,ADIVA
6627,B00O1HWMR2,SHIRT,19.97,Black,Liuqiuhu,Adrienne 1638AP Green M Womens Cardigan,https://images-na.ssl-images-amazon.com/images/I/51ts9nBlorL._SL160_.jpg,,Adrienne 1638AP Green M Womens Cardigan,Black,Liuqiuhu
896,B013NY6YWC,SHIRT,16.98,Ocean Spray,Adrienne Vittadini,"Adrienne Vittadini Ladies' High-Low Sleeveless Top (XX-Large, Ocean Spray)",https://images-na.ssl-images-amazon.com/images/I/41mFTwBMHrL._SL160_.jpg,,"Adrienne Vittadini Ladies' High-Low Sleeveless Top (XX-Large, Ocean Spray)",Ocean Spray,Adrienne Vittadini
2377,B072J8S845,SHIRT,21.99,Black Stripe,Adrienne Vittadini,"Adrienne Vittadini Womens Size 3X-Large V-Neck Blouse, Black Stripe",https://images-na.ssl-images-amazon.com/images/I/51hZ9rpPGIL._SL160_.jpg,,"Adrienne Vittadini Womens Size 3X-Large V-Neck Blouse, Black Stripe",Black Stripe,Adrienne Vittadini
594,B073QYS2JY,SHIRT,16.99,,Adrienne Vittadini,"Adrienne Vittadini Womens Size Large V-Neck Blouse, Deep Rose,XXL",https://images-na.ssl-images-amazon.com/images/I/41KXH3Ls3TL._SL160_.jpg,,"Adrienne Vittadini Womens Size Large V-Neck Blouse, Deep Rose,XXL",,Adrienne Vittadini
13354,B01HPHWK30,BOOKS_1973_AND_LATER,9.26,White,VWRXA,Adult Duran Duran DD Logo O Neck T Shirt White,https://images-na.ssl-images-amazon.com/images/I/411IAWAz3GL._SL160_.jpg,,Adult Duran Duran DD Logo O Neck T Shirt White,White,VWRXA
2885,B00C0A2IF8,OUTERWEAR,27.99,White,Pizzazz,"Adult Panel Top,2XL, White/Hot Pink",https://images-na.ssl-images-amazon.com/images/I/4189OuL45RL._SL160_.jpg,,"Adult Panel Top,2XL, White/Hot Pink",White,Pizzazz
15854,B01HAT47I4,BOOKS_1973_AND_LATER,13.58,White,GRXBRS,Adult TEAM USA Poster.png V Neck T Shirt White,https://images-na.ssl-images-amazon.com/images/I/417YtFlkq2L._SL160_.jpg,,Adult TEAM USA Poster.png V Neck T Shirt White,White,GRXBRS
19656,B01LY4P6D4,SHIRT,8.84,Black,Jessico,Adults' Cotton Custom Sesame Street Live Family V Neck T Shirt Black M,https://images-na.ssl-images-amazon.com/images/I/410kEAQ55DL._SL160_.jpg,,Adults' Cotton Custom Sesame Street Live Family V Neck T Shirt Black M,Black,Jessico
4766,B0721R19CR,SHIRT,99,Olive,City Chic,Adventure Plus Size Utility Shirt Dress in Olive - Size 18 / M,https://images-na.ssl-images-amazon.com/images/I/41d8wzCnp%2BL._SL160_.jpg,,Adventure Plus Size Utility Shirt Dress in Olive - Size 18 / M,Olive,City Chic
898,B074TC3J8V,SHIRT,32.99,Black,Aeneontrue,Aeneontrue Women's Bat Wing Loose Casual Cotton Shirts with Side Pocket Fall Tops Blouses,https://images-na.ssl-images-amazon.com/images/I/41mEM8iUoCL._SL160_.jpg,,Aeneontrue Women's Bat Wing Loose Casual Cotton Shirts with Side Pocket Fall Tops Blouses,Black,Aeneontrue
2207,B073TS83BT,SHIRT,28.99,White,Aeneontrue,Aeneontrue Women's Casual Loose Fit White Crop Blouses Shirts Tops Short Sleeve,https://images-na.ssl-images-amazon.com/images/I/415EacRnabL._SL160_.jpg,,Aeneontrue Women's Casual Loose Fit White Crop Blouses Shirts Tops Short Sleeve,White,Aeneontrue
1091,B0749H9BMY,SHIRT,33.99,White,Aeneontrue,Aeneontrue Women's Cotton Linen V Neck Casual Loose Blouses T-shirts Tops Long Sleeve Side Split White,https://images-na.ssl-images-amazon.com/images/I/417bdJL6ONL._SL160_.jpg,,Aeneontrue Women's Cotton Linen V Neck Casual Loose Blouses T-shirts Tops Long Sleeve Side Split White,White,Aeneontrue
679,B074HRHN4Z,SHIRT,36.99,Green,Aeneontrue,Aeneontrue Women's Linen Short Sleeve Uniqe Printed Casual Blouses Tops T-shirts,https://images-na.ssl-images-amazon.com/images/I/51pgMYJx0HL._SL160_.jpg,,Aeneontrue Women's Linen Short Sleeve Uniqe Printed Casual Blouses Tops T-shirts,Green,Aeneontrue
1998,B06ZZWQ1G7,SHIRT,29.99,White,Aeneontrue,Aeneontrue Women's New Linen Loose Button Down Shirts with Pocket,https://images-na.ssl-images-amazon.com/images/I/41DPgDJ0adL._SL160_.jpg,,Aeneontrue Women's New Linen Loose Button Down Shirts with Pocket,White,Aeneontrue
1324,B06XSCDQ4D,SHIRT,23.99,Hemp,Aeneontrue,Aeneontrue Women's New Summer Casual Linen Blouses Tops Front one Pocekt,https://images-na.ssl-images-amazon.com/images/I/51PzrbmYO8L._SL160_.jpg,,Aeneontrue Women's New Summer Casual Linen Blouses Tops Front one Pocekt,Hemp,Aeneontrue
1838,B015V3SG38,SHIRT,14.95,Black,Aeropostale,Aeropostale Women's A87 Piqu? Polo Shirt L Black,https://images-na.ssl-images-amazon.com/images/I/41ZU5PX8XmL._SL160_.jpg,,Aeropostale Women's A87 Piqu? Polo Shirt L Black,Black,Aeropostale
26499,B073S69S4F,SHIRT,16,Harvest Brown,Aeropostale,Aeropostale Women's Long Sleeve Plaid Woven Shirt 2Xl Harvest Brown,https://images-na.ssl-images-amazon.com/images/I/51wJjbK%2BCxL._SL160_.jpg,,Aeropostale Women's Long Sleeve Plaid Woven Shirt 2Xl Harvest Brown,Harvest Brown,Aeropostale
26454,B073S64DQC,SHIRT,16,Harvest Brown,Aeropostale,Aeropostale Women's Long Sleeve Plaid Woven Shirt S Harvest Brown,https://images-na.ssl-images-amazon.com/images/I/51wJjbK%2BCxL._SL160_.jpg,,Aeropostale Women's Long Sleeve Plaid Woven Shirt S Harvest Brown,Harvest Brown,Aeropostale
2528,B016MD823U,SHIRT,12.91,Blue,AFASHION,A-Fashion Detachable False collar collar blouse denim shirt decorated fake collar,https://images-na.ssl-images-amazon.com/images/I/61porw3rGQL._SL160_.jpg,,A-Fashion Detachable False collar collar blouse denim shirt decorated fake collar,Blue,AFASHION
1497,B073487S82,SHIRT,178,Indigo,AG Adriano Goldschmied,"AG Adriano Goldschmied Capsule Trapezi Top, Indigo, Small",https://images-na.ssl-images-amazon.com/images/I/41eItqnFBjL._SL160_.jpg,,"AG Adriano Goldschmied Capsule Trapezi Top, Indigo, Small",Indigo,AG Adriano Goldschmied
943,B06XPRB37K,SHIRT,101,Cream,AG Adriano Goldschmied,"AG Adriano Goldschmied Lace Peplum Blouse, Large",https://images-na.ssl-images-amazon.com/images/I/41LVfc%2B7SfL._SL160_.jpg,,"AG Adriano Goldschmied Lace Peplum Blouse, Large",Cream,AG Adriano Goldschmied
2342,B074R742FC,SHIRT,104,Black,AG Adriano Goldschmied,"AG Adriano Goldschmied The Bliss Lace Inset Shirt, Black, XS",https://images-na.ssl-images-amazon.com/images/I/41BBEKqEzrL._SL160_.jpg,,"AG Adriano Goldschmied The Bliss Lace Inset Shirt, Black, XS",Black,AG Adriano Goldschmied
26791,B00LU138L6,SHIRT,9.99,Cinnamon,AGB,"AGB Top, Cutout-Back Blouse Size: Large",https://images-na.ssl-images-amazon.com/images/I/41rtB-EmElL._SL160_.jpg,,"AGB Top, Cutout-Back Blouse Size: Large",Cinnamon,AGB
1909,B00T3MYPKM,SHIRT,3.99,Blue,Agiato Apparel,Agiato Women's Basic Camisole Scuba Blue Small,https://images-na.ssl-images-amazon.com/images/I/41CQYod6uQL._SL160_.jpg,,Agiato Women's Basic Camisole Scuba Blue Small,Blue,Agiato Apparel
2275,B00T3MYQRE,SHIRT,3.99,Blue,Agiato Apparel,Agiato Women's Basic Camisole Scuba Blue XLarge,https://images-na.ssl-images-amazon.com/images/I/41CQYod6uQL._SL160_.jpg,,Agiato Women's Basic Camisole Scuba Blue XLarge,Blue,Agiato Apparel
867,B00T3MYRZK,SHIRT,3.99,Blue,Agiato Apparel,Agiato Women's Basic Camisole Scuba Blue XSmall,https://images-na.ssl-images-amazon.com/images/I/41CQYod6uQL._SL160_.jpg,,Agiato Women's Basic Camisole Scuba Blue XSmall,Blue,Agiato Apparel
1067,B00T3N4CUY,SHIRT,3.99,Blue,Agiato Apparel,Agiato Women's Basic Rayon V Neck T-Shirt Scuba Blue XLarge,https://images-na.ssl-images-amazon.com/images/I/41ZriAUjvWL._SL160_.jpg,,Agiato Women's Basic Rayon V Neck T-Shirt Scuba Blue XLarge,Blue,Agiato Apparel
2045,B00T3MUUJM,SHIRT,4.99,Blue,Agiato Apparel,Agiato Women's Racerback Tank Top Blue Medium,https://images-na.ssl-images-amazon.com/images/I/41TIxnO9KRL._SL160_.jpg,,Agiato Women's Racerback Tank Top Blue Medium,Blue,Agiato Apparel
5624,B074G557KQ,SHIRT,270,Antique White,Magnolia Pearl,Agnes Layering Blouse - Magnolia Pearl,https://images-na.ssl-images-amazon.com/images/I/41GMvxesG2L._SL160_.jpg,,Agnes Layering Blouse - Magnolia Pearl,Antique White,Magnolia Pearl
2869,B017VEE8H8,SHIRT,14.85,Ivory,KAIA,Agnes Orinda Women's Plus Size Zebra Print Asymmetric Hem Scoop Neck Top Ivory 1X,https://images-na.ssl-images-amazon.com/images/I/51N-ZDBhImL._SL160_.jpg,,Agnes Orinda Women's Plus Size Zebra Print Asymmetric Hem Scoop Neck Top Ivory 1X,Ivory,KAIA
